review_id,user_id,product_id,rating,review_text,review_date,verified_purchase,helpful_votes,review_length,sentiment_score,is_fake
22645,3334,1110,3,Does the job,16-06-2023,0,69,12,-0.419,0
22646,2396,1127,5,Very satisfied with this purchase,04-05-2024,0,24,33,0.416,0
22647,5313,382,1,Very disappointed with the quality,25-10-2022,1,92,34,-0.019,0
22648,3151,929,2,Waste of money,23-01-2022,0,101,14,0.644,0
22649,2041,947,3,Nothing special but acceptable,14-10-2022,1,75,30,-0.909,0
22650,2693,68,5,Excellent quality and fast delivery,03-10-2023,0,72,35,0.474,0
22651,4775,550,4,"Great product, highly recommend",03-10-2023,1,77,31,-0.396,0
22652,2607,773,2,Very disappointed with the quality,30-05-2022,1,43,34,-0.127,0
22653,5013,961,2,Stopped working after few days,12-07-2023,1,109,30,0.945,0
22654,5396,185,4,Excellent quality and fast delivery,28-05-2022,1,135,35,-0.558,0
22655,7822,115,3,Nothing special but acceptable,19-12-2023,1,34,30,0.029,0
22656,873,526,1,Not as described,31-08-2022,1,193,16,-0.007,0
22657,3875,647,1,"Terrible product, do not buy",01-02-2022,0,188,28,0.42,0
22658,7594,1035,3,Decent product,15-01-2022,1,175,14,-0.02,0
22659,7286,891,4,Amazing product and good value,17-06-2023,0,59,30,-0.365,0
22660,2821,127,4,Very satisfied with this purchase,25-04-2024,1,197,33,0.626,0
22661,5617,485,3,Product is okay,01-09-2022,0,143,15,0.134,0
22662,890,530,2,Waste of money,06-04-2022,1,135,14,0.156,0
22663,4144,753,3,Average experience,20-02-2022,1,125,18,0.027,0
22664,887,108,4,"Great product, highly recommend",05-12-2023,0,186,31,-0.077,0
22665,4513,1108,2,"Terrible product, do not buy",28-01-2022,0,126,28,-0.878,0
22666,5630,641,2,Stopped working after few days,15-05-2022,0,25,30,0.497,0
22667,3458,436,1,"Terrible product, do not buy",27-04-2022,0,111,28,0.862,0
22668,2709,728,3,Average experience,03-02-2023,0,137,18,-0.849,0
22669,1261,49,1,Waste of money,29-03-2024,0,140,14,-0.72,0
22670,2534,447,5,Amazing product and good value,26-01-2023,0,73,30,0.811,0
22671,928,709,4,Amazing product and good value,13-08-2024,0,70,30,-0.031,0
22672,3257,855,2,Waste of money,10-10-2022,0,47,14,0.337,0
22673,1894,402,3,Product is okay,23-03-2023,1,14,15,0.76,0
22674,4064,1143,2,"Terrible product, do not buy",11-10-2022,1,63,28,0.194,0
22675,6019,770,1,Not as described,19-01-2022,0,80,16,-0.135,0
22676,7117,818,2,"Terrible product, do not buy",24-02-2022,0,172,28,-0.553,0
22677,2952,53,2,Stopped working after few days,30-01-2024,0,71,30,-0.335,0
22678,7,105,4,"Great product, highly recommend",31-03-2022,1,177,31,-0.638,0
22679,5202,604,1,Waste of money,12-07-2023,0,18,14,-0.473,0
22680,6812,85,2,Not as described,29-07-2023,0,4,16,0.116,0
22681,432,1119,5,Amazing product and good value,11-01-2024,0,145,30,-0.481,0
22682,5286,220,1,Stopped working after few days,08-09-2022,0,57,30,0.634,0
22683,6205,132,5,Very satisfied with this purchase,25-12-2023,0,111,33,0.29,0
22684,3048,650,2,Not as described,06-09-2023,0,184,16,0.495,0
22685,6782,1048,2,Very disappointed with the quality,02-12-2023,1,124,34,-0.067,0
22686,6810,158,2,Not as described,06-01-2023,1,81,16,-0.59,0
22687,3499,1099,1,Very disappointed with the quality,26-08-2024,1,142,34,0.026,0
22688,5197,655,2,Very disappointed with the quality,06-08-2022,1,141,34,-0.575,0
22689,6001,228,3,Average experience,18-04-2022,1,106,18,0.288,0
22690,3437,610,5,Excellent quality and fast delivery,05-01-2023,0,87,35,0.108,0
22691,1889,640,1,Very disappointed with the quality,09-11-2023,0,7,34,-0.25,0
22692,4263,297,1,Not as described,11-03-2023,1,109,16,0.443,0
22693,4230,771,1,Very disappointed with the quality,29-07-2022,1,51,34,0.612,0
22694,7443,526,5,Works perfectly and looks great,29-04-2023,0,71,31,-0.279,0
22695,3114,361,1,"Terrible product, do not buy",08-02-2024,1,73,28,0.622,0
22696,5390,868,1,Stopped working after few days,29-03-2023,0,151,30,-0.601,0
22697,7636,957,5,"Great product, highly recommend",08-04-2024,1,150,31,-0.964,0
22698,3124,633,3,Does the job,15-09-2023,0,112,12,-0.752,0
22699,7709,954,1,"Terrible product, do not buy",20-07-2023,1,96,28,-0.132,0
22700,5120,744,4,Works perfectly and looks great,07-03-2024,0,152,31,-0.475,0
22701,4759,167,1,"Terrible product, do not buy",20-05-2024,0,36,28,-0.21,0
22702,1193,990,1,Waste of money,18-01-2024,1,33,14,-0.374,0
22703,7264,803,5,Excellent quality and fast delivery,05-03-2024,1,6,35,-0.197,0
22704,410,539,5,Amazing product and good value,12-04-2023,0,25,30,0.489,0
22705,3282,467,2,"Terrible product, do not buy",22-02-2024,0,152,28,-0.38,0
22706,5606,239,5,"Great product, highly recommend",29-09-2022,1,48,31,0.992,0
22707,6811,1140,5,"Great product, highly recommend",24-09-2024,0,129,31,-0.069,0
22708,3959,292,5,Works perfectly and looks great,19-03-2023,1,21,31,-0.185,0
22709,735,861,5,Very satisfied with this purchase,15-07-2023,1,47,33,-0.729,0
22710,6929,917,4,Excellent quality and fast delivery,08-09-2023,1,41,35,0.955,0
22711,511,768,3,Product is okay,31-01-2024,1,29,15,0.455,0
22712,5433,1032,2,Stopped working after few days,18-02-2024,0,126,30,-0.726,0
22713,2549,175,5,"Great product, highly recommend",02-02-2022,0,166,31,-0.554,0
22714,7590,519,5,"Great product, highly recommend",18-05-2024,1,121,31,-0.482,0
22715,996,222,4,Excellent quality and fast delivery,07-09-2024,1,181,35,0.359,0
22716,1399,83,1,Very disappointed with the quality,29-07-2023,0,41,34,-0.014,0
22717,3322,1084,2,Very disappointed with the quality,28-12-2022,0,20,34,-0.138,0
22718,7755,798,4,Excellent quality and fast delivery,24-07-2023,1,40,35,-0.372,0
22719,918,503,4,Amazing product and good value,09-01-2022,1,100,30,-0.675,0
22720,6552,740,1,Very disappointed with the quality,24-04-2022,0,145,34,-0.88,0
22721,2998,882,3,Does the job,28-05-2022,0,79,12,0.449,0
22722,6133,251,1,Very disappointed with the quality,16-01-2022,0,75,34,-0.71,0
22723,6184,337,1,"Terrible product, do not buy",05-06-2023,0,9,28,-0.254,0
22724,7008,16,5,"Great product, highly recommend",16-05-2022,0,58,31,-0.643,0
22725,3088,218,3,Does the job,10-05-2023,1,98,12,0.094,0
22726,6785,797,2,Stopped working after few days,15-02-2023,0,172,30,-0.116,0
22727,1956,230,4,Excellent quality and fast delivery,20-08-2022,1,175,35,-0.41,0
22728,6955,1157,3,Product is okay,06-07-2023,1,170,15,-0.152,0
22729,6779,1171,4,Excellent quality and fast delivery,19-01-2023,1,49,35,0.394,0
22730,2793,1136,3,Does the job,16-04-2022,0,60,12,-0.023,0
22731,6881,144,1,"Terrible product, do not buy",15-12-2022,0,60,28,-0.75,0
22732,20,1134,3,Does the job,23-12-2022,1,124,12,0.543,0
22733,5576,433,1,Stopped working after few days,13-01-2024,1,193,30,-0.076,0
22734,5270,1001,2,Very disappointed with the quality,18-06-2023,0,55,34,0.046,0
22735,679,797,1,Stopped working after few days,09-09-2023,0,163,30,-0.373,0
22736,4143,78,3,Nothing special but acceptable,29-07-2024,1,27,30,-0.995,0
22737,7777,951,3,Does the job,27-09-2022,1,13,12,0.935,0
22738,85,421,2,Very disappointed with the quality,09-01-2024,0,195,34,0.956,0
22739,4456,980,5,Very satisfied with this purchase,02-12-2023,0,114,33,-0.308,0
22740,1656,29,4,"Great product, highly recommend",08-08-2022,1,110,31,-0.051,0
22741,4219,360,1,Waste of money,03-05-2023,1,17,14,0.156,0
22742,6226,75,3,Decent product,04-09-2022,1,199,14,0.026,0
22743,299,548,5,Excellent quality and fast delivery,23-07-2024,0,110,35,0.958,0
22744,6624,523,1,Stopped working after few days,16-06-2024,1,165,30,0.647,0
22745,1020,733,2,Very disappointed with the quality,19-01-2024,0,38,34,-0.349,0
22746,1309,1057,3,Nothing special but acceptable,03-01-2023,0,141,30,-0.598,0
22747,4498,270,2,Very disappointed with the quality,09-01-2024,1,104,34,-0.073,0
22748,3801,418,3,Product is okay,10-05-2022,0,28,15,0.621,0
22749,4714,626,2,Not as described,20-04-2022,1,166,16,0.064,0
22750,96,986,4,"Great product, highly recommend",19-04-2024,1,131,31,0.442,0
22751,5003,126,2,Waste of money,26-03-2024,1,163,14,-0.41,0
22752,3632,318,5,Works perfectly and looks great,21-04-2022,0,193,31,-0.221,0
22753,732,233,5,Excellent quality and fast delivery,11-07-2024,0,62,35,0.271,0
22754,5564,657,2,Very disappointed with the quality,14-12-2023,1,193,34,0.536,0
22755,5910,513,5,Works perfectly and looks great,27-08-2023,1,41,31,0.383,0
22756,1511,839,3,Decent product,22-07-2023,1,173,14,0.994,0
22757,483,19,3,Decent product,22-06-2024,1,138,14,-0.669,0
22758,496,846,1,Not as described,07-01-2024,1,142,16,-0.409,0
22759,5324,486,2,Waste of money,03-10-2023,1,23,14,-0.829,0
22760,3286,1126,5,Works perfectly and looks great,18-11-2022,0,185,31,0.716,0
22761,1673,212,4,Amazing product and good value,26-06-2023,0,63,30,-0.978,0
22762,5411,180,4,Works perfectly and looks great,20-12-2023,0,98,31,-0.223,0
22763,7228,1015,5,Works perfectly and looks great,06-06-2022,0,92,31,-0.994,0
22764,6263,1068,4,Excellent quality and fast delivery,21-06-2024,1,97,35,-0.576,0
22765,368,1022,4,Amazing product and good value,12-01-2024,0,184,30,0.038,0
22766,1661,790,5,Amazing product and good value,25-05-2023,1,75,30,-0.546,0
22767,3023,586,2,Waste of money,15-02-2022,1,142,14,0.604,0
22768,2629,779,1,"Terrible product, do not buy",19-08-2023,0,70,28,-0.355,0
22769,4202,760,1,Stopped working after few days,10-08-2024,0,29,30,-0.322,0
22770,2337,853,5,Excellent quality and fast delivery,31-05-2023,0,185,35,0.609,0
22771,387,374,2,Stopped working after few days,30-03-2024,0,177,30,-0.262,0
22772,252,446,3,Product is okay,01-07-2022,1,23,15,0.945,0
22773,2803,903,1,Very disappointed with the quality,08-02-2022,1,32,34,0.032,0
22774,6237,378,1,Very disappointed with the quality,13-08-2024,1,63,34,-0.706,0
22775,921,745,5,Very satisfied with this purchase,23-01-2024,1,3,33,0.283,0
22776,3485,734,1,Not as described,10-05-2022,0,105,16,-0.436,0
22777,3569,891,3,Average experience,01-10-2023,0,15,18,0.935,0
22778,3061,205,4,Very satisfied with this purchase,05-06-2024,0,32,33,0.051,0
22779,6909,500,4,Very satisfied with this purchase,08-10-2023,1,104,33,-0.951,0
22780,133,853,4,Amazing product and good value,28-01-2022,1,93,30,0.773,0
22781,4422,911,1,Not as described,03-07-2024,1,153,16,-0.896,0
22782,7416,646,3,Does the job,22-07-2024,1,37,12,-0.839,0
22783,7409,1058,5,Very satisfied with this purchase,22-12-2023,0,156,33,0.842,0
22784,1081,51,1,"Terrible product, do not buy",18-02-2022,0,102,28,-0.686,0
22785,6396,1181,1,Stopped working after few days,30-07-2024,0,178,30,0.874,0
22786,5957,95,1,Very disappointed with the quality,16-02-2022,0,53,34,0.478,0
22787,3790,666,2,Waste of money,23-05-2024,0,185,14,0.458,0
22788,320,193,5,"Great product, highly recommend",21-11-2022,1,85,31,-0.189,0
22789,3531,768,5,Amazing product and good value,08-02-2023,1,184,30,0.961,0
22790,6971,540,5,Excellent quality and fast delivery,16-01-2023,1,199,35,-0.563,0
22791,4649,541,1,Waste of money,14-03-2022,1,128,14,-0.943,0
22792,7737,35,1,"Terrible product, do not buy",13-01-2023,0,21,28,0.742,0
22793,1167,171,3,Nothing special but acceptable,04-07-2024,1,48,30,0.956,0
22794,5470,965,3,Product is okay,02-08-2024,0,122,15,-0.375,0
22795,5675,907,2,Very disappointed with the quality,24-10-2022,1,186,34,0.559,0
22796,7796,639,1,Not as described,08-09-2023,0,112,16,-0.973,0
22797,953,624,4,Amazing product and good value,16-05-2024,1,96,30,0.852,0
22798,6673,1091,4,"Great product, highly recommend",24-09-2024,1,134,31,-0.775,0
22799,7118,659,3,Average experience,01-11-2022,1,59,18,0.679,0
22800,2798,295,4,"Great product, highly recommend",14-02-2022,1,75,31,0.394,0
22801,6009,265,1,Stopped working after few days,25-04-2024,0,172,30,-0.903,0
22802,5750,165,2,Very disappointed with the quality,19-09-2022,1,16,34,-0.754,0
22803,2721,1030,5,"Great product, highly recommend",16-10-2022,0,65,31,-0.432,0
22804,3695,162,1,Waste of money,27-02-2024,0,121,14,0.689,0
22805,3084,673,3,Does the job,07-02-2023,1,3,12,-0.432,0
22806,6431,702,5,"Great product, highly recommend",11-10-2023,0,179,31,0.599,0
22807,137,829,5,Works perfectly and looks great,08-09-2022,0,140,31,-0.829,0
22808,3877,868,3,Does the job,14-06-2023,0,131,12,0.352,0
22809,3068,94,2,Waste of money,28-02-2022,1,25,14,0.432,0
22810,7459,1023,3,Nothing special but acceptable,27-09-2024,0,135,30,0.303,0
22811,5213,91,2,Not as described,16-05-2023,1,10,16,0.153,0
22812,7,557,1,Waste of money,22-09-2024,1,153,14,-0.243,0
22813,6079,303,3,Does the job,09-03-2024,1,169,12,-0.726,0
22814,5761,327,3,Decent product,19-01-2023,1,87,14,-0.252,0
22815,6006,283,1,"Terrible product, do not buy",19-09-2023,1,95,28,0.925,0
22816,3747,701,4,Amazing product and good value,29-12-2022,0,181,30,0.401,0
22817,244,147,4,"Great product, highly recommend",29-04-2022,1,48,31,-0.79,0
22818,4412,955,5,Amazing product and good value,13-12-2023,1,29,30,0.144,0
22819,3087,56,3,Nothing special but acceptable,06-06-2022,0,124,30,-0.08,0
22820,2477,1115,5,Works perfectly and looks great,20-07-2024,1,9,31,0.283,0
22821,4340,1075,4,Works perfectly and looks great,10-02-2023,1,28,31,-0.599,0
22822,5504,339,2,"Terrible product, do not buy",22-09-2023,0,182,28,0.63,0
22823,3018,1120,5,Very satisfied with this purchase,24-10-2022,0,173,33,0.527,0
22824,7918,648,1,Waste of money,27-03-2023,1,0,14,0.369,0
22825,7010,641,4,Amazing product and good value,09-03-2023,0,113,30,-0.968,0
22826,3928,1094,3,Nothing special but acceptable,19-08-2023,0,79,30,0.844,0
22827,2223,779,5,"Great product, highly recommend",06-10-2022,0,17,31,0.594,0
22828,464,749,3,Average experience,10-07-2024,1,153,18,-0.4,0
22829,6500,736,2,"Terrible product, do not buy",21-03-2022,0,129,28,-0.945,0
22830,6988,922,5,Amazing product and good value,22-03-2022,0,51,30,-0.553,0
22831,3421,912,4,Excellent quality and fast delivery,18-08-2023,1,163,35,0.637,0
22832,333,813,3,Nothing special but acceptable,27-08-2024,0,161,30,-0.203,0
22833,3524,595,4,Works perfectly and looks great,05-06-2024,1,188,31,0.097,0
22834,7640,199,1,Waste of money,25-05-2023,0,81,14,-0.733,0
22835,1891,203,2,Very disappointed with the quality,22-07-2023,1,194,34,0.595,0
22836,2349,646,1,Stopped working after few days,11-06-2022,1,82,30,0.109,0
22837,7823,1083,1,Not as described,06-02-2022,1,86,16,0.068,0
22838,96,353,3,Average experience,18-07-2023,0,135,18,-0.263,0
22839,1720,253,2,Not as described,23-09-2024,0,31,16,-0.907,0
22840,5963,740,2,Waste of money,31-05-2022,1,134,14,-0.222,0
22841,4050,708,2,Stopped working after few days,31-01-2023,1,142,30,0.74,0
22842,3982,713,2,Very disappointed with the quality,14-06-2023,1,127,34,0.56,0
22843,2404,250,2,Waste of money,15-10-2022,0,78,14,0.921,0
22844,181,560,1,Very disappointed with the quality,11-08-2022,0,101,34,-0.476,0
22845,6007,628,3,Does the job,15-02-2024,1,105,12,0.497,0
22846,36,251,5,Excellent quality and fast delivery,11-10-2023,1,150,35,-0.612,0
22847,3939,942,1,"Terrible product, do not buy",22-05-2022,1,51,28,-0.02,0
22848,2765,151,2,Very disappointed with the quality,07-12-2023,0,150,34,-0.111,0
22849,4225,1080,3,Nothing special but acceptable,15-03-2022,0,128,30,0.339,0
22850,1152,402,1,Waste of money,13-03-2024,1,135,14,0.237,0
22851,6647,294,1,Waste of money,22-09-2022,0,160,14,0.816,0
22852,7886,443,4,Works perfectly and looks great,05-04-2023,0,163,31,0.635,0
22853,7752,91,4,Excellent quality and fast delivery,15-11-2022,1,119,35,-0.395,0
22854,3304,648,1,Waste of money,13-08-2024,0,44,14,-0.636,0
22855,842,93,4,Very satisfied with this purchase,25-09-2022,0,173,33,-0.691,0
22856,1937,1180,5,Amazing product and good value,03-09-2024,0,52,30,-0.31,0
22857,3607,1077,4,Amazing product and good value,17-05-2023,0,153,30,-0.564,0
22858,2944,937,5,Excellent quality and fast delivery,22-02-2024,0,131,35,0.004,0
22859,2677,572,1,Stopped working after few days,30-03-2022,1,124,30,-0.326,0
22860,3773,643,4,"Great product, highly recommend",20-07-2023,0,115,31,0.59,0
22861,5458,1200,5,"Great product, highly recommend",31-12-2022,0,9,31,0.749,0
22862,6258,308,2,Not as described,23-09-2024,1,128,16,0.254,0
22863,2233,8,5,Works perfectly and looks great,08-03-2024,1,172,31,-0.041,0
22864,816,204,4,"Great product, highly recommend",25-07-2024,1,53,31,-0.646,0
22865,5316,967,3,Decent product,12-12-2022,0,79,14,-0.042,0
22866,6836,316,5,Very satisfied with this purchase,01-06-2024,1,75,33,0.696,0
22867,2023,726,5,Very satisfied with this purchase,12-12-2022,1,113,33,-0.051,0
22868,2022,390,3,Decent product,19-02-2024,0,132,14,-0.299,0
22869,6814,1171,1,"Terrible product, do not buy",20-10-2022,1,129,28,-0.012,0
22870,4960,1144,5,Very satisfied with this purchase,17-07-2023,1,114,33,0.343,0
22871,4284,529,3,Does the job,04-03-2024,1,129,12,-0.594,0
22872,3561,668,1,"Terrible product, do not buy",19-09-2022,0,147,28,0.105,0
22873,4823,225,3,Does the job,21-10-2023,0,97,12,-0.637,0
22874,722,696,2,Waste of money,21-12-2023,1,11,14,-0.427,0
22875,4407,288,3,Decent product,09-08-2023,0,167,14,-0.533,0
22876,6911,474,3,Nothing special but acceptable,10-01-2024,1,43,30,0.223,0
22877,4731,1035,4,Excellent quality and fast delivery,05-09-2024,1,73,35,-0.497,0
22878,3809,456,4,"Great product, highly recommend",22-12-2023,1,36,31,-0.081,0
22879,6979,867,1,Very disappointed with the quality,01-08-2024,0,15,34,-0.371,0
22880,7764,197,3,Average experience,17-04-2022,0,145,18,0.532,0
22881,3021,863,5,Amazing product and good value,23-10-2022,0,148,30,0.735,0
22882,5728,311,5,Very satisfied with this purchase,19-11-2023,0,83,33,0.393,0
22883,7289,445,4,Amazing product and good value,31-05-2023,0,200,30,-0.042,0
22884,1600,766,1,Waste of money,27-11-2023,1,58,14,-0.756,0
22885,7346,1027,4,Works perfectly and looks great,10-04-2023,0,32,31,-0.036,0
22886,3591,740,2,Very disappointed with the quality,26-04-2024,1,28,34,-0.59,0
22887,6049,937,2,Waste of money,08-07-2024,1,190,14,-0.682,0
22888,863,355,1,Waste of money,15-05-2022,1,186,14,-0.576,0
22889,1672,141,2,Stopped working after few days,21-05-2023,1,39,30,0.334,0
22890,2664,256,4,Works perfectly and looks great,05-09-2022,1,24,31,-0.742,0
22891,7949,159,2,Waste of money,11-01-2024,0,123,14,-0.335,0
22892,7335,436,1,Stopped working after few days,19-09-2024,0,159,30,-0.976,0
22893,77,928,2,Not as described,24-06-2024,0,28,16,0.467,0
22894,7232,964,1,Very disappointed with the quality,19-06-2022,1,35,34,-0.495,0
22895,1819,252,4,Amazing product and good value,23-06-2022,1,61,30,-0.416,0
22896,7794,793,4,"Great product, highly recommend",24-06-2023,1,89,31,-0.248,0
22897,3405,1089,2,Waste of money,05-06-2023,1,104,14,0.773,0
22898,7807,277,2,Very disappointed with the quality,15-03-2022,1,29,34,0.901,0
22899,3368,542,2,Stopped working after few days,13-02-2024,0,182,30,0.735,0
22900,2290,373,3,Nothing special but acceptable,08-05-2022,0,0,30,-0.237,0
22901,975,39,4,Very satisfied with this purchase,05-09-2023,1,16,33,0.022,0
